tid,cid,column,value,label
934,13, United-States, United-StatesM,1
935,13, United-States, United-States,-1
936,13, United-States,q United-States,1
937,0,39,33,-1
938,7, Not-in-family,,1
939,12, 40, 40,-1
940,0,39,53,1
941,0,39,38,-1
942,7, Not-in-family, Not-in-familyH,1
943,1, State-gov, Private,-1
944,10, 2174, 0,1
945,2, 77516, 184682,-1
946,8, White,E White,1
947,5, Never-married, Divorced,-1
948,0,39,,1
949,7, Not-in-family, Wife,-1
950,10, 2174,,1
951,3, Bachelors, 7th-8th,-1
952,10, 2174,,1
953,2, 77516, 133461,-1
954,9, Male,,1
955,3, Bachelors, Some-college,-1
956,4, 13,6 ,1
957,3, Bachelors, Bachelors,-1
958,10, 2174,i 0,1
959,8, White, White,-1
960,8, White,e htiW,1
961,9, Male, Male,-1
962,1, State-gov, Privatel,1
963,8, White, White,-1
964,4, 13, 9,1
965,1, State-gov, Self-emp-inc,-1
966,8, White,L White,1
967,10, 2174, 0,-1
968,2, 77516,44 995,1
969,13, United-States, United-States,-1
970,7, Not-in-family,F Not-in-family,1
971,9, Male, Male,-1
972,12, 40,4 0,1
973,3, Bachelors, HS-grad,-1
974,5, Never-married,,1
975,7, Not-in-family, Not-in-family,-1
976,11, 0,0 ,1
977,4, 13, 9,-1
978,9, Male, aMel,1
979,1, State-gov, Private,-1
980,14, <=50K,t <=50K,1
981,12, 40, 40,-1
982,12, 40,E 42,1
983,14, <=50K, >50K,-1
984,3, Bachelors,ccAoss ov-,1
985,1, State-gov, Private,-1
986,11, 0,,1
987,10, 2174, 0,-1
988,4, 13, 01,1
989,9, Male, Male,-1
990,2, 77516,,1
991,9, Male, Male,-1
992,6, Adm-clerical, Adm-clericalF,1
993,5, Never-married, Never-married,-1
994,8, White,g White,1
995,6, Adm-clerical, Prof-specialty,-1
996,4, 13,W 13,1
997,0,39,40,-1
998,7, Not-in-family,H Husband,1
999,1, State-gov, Private,-1
1000,7, Not-in-family,c Husband,1
1001,0,39,38,-1
1002,5, Never-married,erNeiardrv-e m,1
1003,0,39,31,-1
1004,13, United-States,dneS- Utietast,1
1005,12, 40, 40,-1
1006,9, Male,,1
1007,5, Never-married, Married-civ-spouse,-1
1008,4, 13,T 10,1
1009,12, 40, 40,-1
1010,0,39,34p,1
1011,0,39,50,-1
1012,7, Not-in-family,V Husband,1
1013,1, State-gov, Private,-1
1014,14, <=50K,v <=50K,1
1015,5, Never-married, Married-civ-spouse,-1
1016,0,39,N51,1
1017,13, United-States, United-States,-1
1018,8, White,,1
1019,4, 13, 10,-1
1020,14, <=50K,,1
1021,14, <=50K, <=50K,-1
1022,2, 77516,7131 3,1
1023,3, Bachelors, HS-grad,-1
1024,7, Not-in-family,,1
1025,7, Not-in-family, Not-in-family,-1
1026,2, 77516, 368561A,1
1027,6, Adm-clerical, Adm-clerical,-1
1028,2, 77516,1 83037,1
1029,12, 40, 40,-1
1030,7, Not-in-family, Own-childP,1
1031,12, 40, 40,-1
1032,5, Never-married,rrvN-e emearid,1
1033,6, Adm-clerical, ?,-1
1034,2, 77516,M 241616,1
1035,14, <=50K, <=50K,-1
1036,11, 0,0 ,1
1037,11, 0, 0,-1
1038,7, Not-in-family,W eif,1
1039,1, State-gov, Private,-1
1040,11, 0, 0J,1
1041,7, Not-in-family, Not-in-family,-1
1042,12, 40,,1
1043,10, 2174, 0,-1
1044,8, White, WhiteT,1
1045,1, State-gov, ?,-1
1046,3, Bachelors, Some-collegee,1
1047,0,39,20,-1
1048,2, 77516, 156667h,1
1049,6, Adm-clerical, Machine-op-inspct,-1
1050,2, 77516, 263925G,1
1051,3, Bachelors, Bachelors,-1
1052,4, 13,,1
1053,7, Not-in-family, Not-in-family,-1
1054,5, Never-married,R Married-civ-spouse,1
1055,9, Male, Male,-1
1056,5, Never-married,s Divorced,1
1057,5, Never-married, Married-civ-spouse,-1
1058,3, Bachelors,,1
1059,8, White, White,-1
1060,8, White, Whiten,1
1061,7, Not-in-family, Husband,-1
1062,10, 2174,,1
1063,6, Adm-clerical, Sales,-1
1064,11, 0,0 ,1
1065,7, Not-in-family, Husband,-1
1066,7, Not-in-family, HusbandL,1
1067,4, 13, 13,-1
1068,7, Not-in-family,N Not-in-family,1
1069,14, <=50K, <=50K,-1
1070,9, Male,Mlae ,1
1071,1, State-gov, Private,-1
1072,13, United-States,itS-ttdn eeUas,1
1073,1, State-gov, Private,-1
1074,14, <=50K, <=50KM,1
1075,3, Bachelors, Bachelors,-1
1076,0,39,22D,1
1077,11, 0, 0,-1
1078,10, 2174, 0f,1
1079,10, 2174, 0,-1
1080,13, United-States,,1
1081,1, State-gov, Self-emp-not-inc,-1
1082,2, 77516, 195258D,1
1083,6, Adm-clerical, Adm-clerical,-1
1084,13, United-States,h United-States,1
1085,7, Not-in-family, Husband,-1
1086,13, United-States,,1
1087,14, <=50K, >50K,-1
1088,14, <=50K,,1
1089,11, 0, 0,-1
1090,11, 0,,1
1091,6, Adm-clerical, Prof-specialty,-1
1092,5, Never-married,cDdo riev,1
1093,4, 13, 10,-1
1094,5, Never-married,,1
1095,3, Bachelors, 10th,-1
1096,3, Bachelors,y HS-grad,1
1097,2, 77516, 260729,-1
1098,5, Never-married,coevrdDi ,1
1099,11, 0, 0,-1
1100,5, Never-married, Married-civ-spouseO,1
1101,1, State-gov, Self-emp-inc,-1
1102,8, White,cakB l,1
1103,2, 77516, 196791,-1
1104,13, United-States,sta-nt SUdetie,1
1105,14, <=50K, <=50K,-1
1106,0,39,29M,1
1107,12, 40, 40,-1
1108,2, 77516,t 293791,1
1109,0,39,35,-1
1110,1, State-gov,itraPev ,1
1111,10, 2174, 0,-1
1112,5, Never-married,B Married-civ-spouse,1
1113,13, United-States, United-States,-1
1114,14, <=50K,K0 5>,1
1115,1, State-gov, Private,-1
1116,0,39,D41,1
1117,5, Never-married, Married-civ-spouse,-1
1118,5, Never-married, Married-civ-spouseF,1
1119,4, 13, 10,-1
1120,3, Bachelors,S Hragd-,1
1121,2, 77516, 50178,-1
1122,11, 0,0 ,1
1123,12, 40, 35,-1
1124,1, State-gov,t aePivr,1
1125,0,39,35,-1
1126,14, <=50K,,1
1127,9, Male, Male,-1
1128,8, White,teiW h,1
1129,13, United-States, United-States,-1
1130,9, Male,I Female,1
1131,14, <=50K, <=50K,-1
1132,12, 40,3 8,1
1133,5, Never-married, Divorced,-1
1134,10, 2174,,1
1135,2, 77516, 246212,-1
1136,10, 2174, 0D,1
1137,6, Adm-clerical, Craft-repair,-1
1138,9, Male,n Male,1
1139,10, 2174, 0,-1
1140,6, Adm-clerical, SalesW,1
1141,5, Never-married, Widowed,-1
1142,6, Adm-clerical,,1
1143,6, Adm-clerical, Sales,-1
1144,6, Adm-clerical,,1
1145,9, Male, Female,-1
1146,9, Male,A Male,1
1147,8, White, White,-1
1148,12, 40,d 40,1
1149,3, Bachelors, HS-grad,-1
1150,14, <=50K,p <=50K,1
1151,3, Bachelors, Some-college,-1
1152,0,39,Z51,1
1153,0,39,43,-1
1154,10, 2174,,1
1155,14, <=50K, >50K,-1
1156,4, 13,l 14,1
1157,9, Male, Male,-1
1158,13, United-States,L United-States,1
1159,2, 77516, 193459,-1
1160,12, 40,,1
1161,13, United-States, United-States,-1
1162,8, White,,1
1163,13, United-States, United-States,-1
1164,0,39,,1
1165,14, <=50K, >50K,-1
1166,5, Never-married,o Never-married,1
1167,7, Not-in-family, Husband,-1
1168,14, <=50K,M <=50K,1
1169,8, White, White,-1
1170,0,39,50b,1
1171,10, 2174, 0,-1
1172,8, White,ie tWh,1
1173,0,39,47,-1
1174,2, 77516,Z 169982,1
1175,0,39,22,-1
1176,8, White,V White,1
1177,11, 0, 0,-1
1178,7, Not-in-family,lnoim--ai tfNy,1
1179,8, White, White,-1
1180,7, Not-in-family,,1
1181,14, <=50K, <=50K,-1
1182,12, 40,k 40,1
1183,9, Male, Male,-1
1184,8, White,tieh W,1
1185,10, 2174, 0,-1
1186,2, 77516,97871 1,1
1187,11, 0, 0,-1
1188,10, 2174, 0,1
1189,12, 40, 40,-1
1190,6, Adm-clerical,,1
1191,3, Bachelors, HS-grad,-1
1192,5, Never-married,G Married-civ-spouse,1
1193,2, 77516, 187161,-1
1194,2, 77516,,1
1195,1, State-gov, Local-gov,-1
1196,3, Bachelors,t Masters,1
1197,7, Not-in-family, Own-child,-1
1198,5, Never-married, Married-civ-spouseo,1
1199,6, Adm-clerical, Adm-clerical,-1
1200,14, <=50K,> 50K,1
1201,8, White, White,-1
1202,12, 40,J 40,1
1203,10, 2174, 0,-1
1204,1, State-gov,b Self-emp-inc,1
1205,11, 0, 0,-1
1206,3, Bachelors,,1
1207,0,39,22,-1
1208,4, 13,9 ,1
1209,12, 40, 60,-1
1210,13, United-States,V United-States,1
1211,6, Adm-clerical, Craft-repair,-1
1212,7, Not-in-family,K Husband,1
1213,10, 2174, 0,-1
1214,13, United-States, United-StatesV,1
1215,6, Adm-clerical, Craft-repair,-1
1216,0,39,,1
1217,3, Bachelors, Bachelors,-1
1218,2, 77516,E 200818,1
1219,6, Adm-clerical, Craft-repair,-1
1220,0,39,W48,1
1221,4, 13, 10,-1
1222,4, 13,,1
1223,9, Male, Male,-1
1224,4, 13,,1
1225,8, White, White,-1
1226,11, 0,0 ,1
1227,4, 13, 9,-1
1228,13, United-States, United-Statesb,1
1229,6, Adm-clerical, Prof-specialty,-1
1230,5, Never-married,P Divorced,1
1231,6, Adm-clerical, Adm-clerical,-1
1232,11, 0,f 0,1
1233,8, White, Black,-1
1234,2, 77516,474 715,1
1235,0,39,34,-1
1236,1, State-gov,-ce e--mniSlfntop,1
1237,3, Bachelors, HS-grad,-1
1238,13, United-States, United-StatesM,1
1239,6, Adm-clerical, Prof-specialty,-1
1240,2, 77516,73926 2,1
1241,0,39,36,-1
1242,8, White, htWei,1
1243,2, 77516, 165799,-1
1244,10, 2174, 0V,1
1245,12, 40, 60,-1
1246,13, United-States, United-StatesK,1
1247,0,39,34,-1
1248,5, Never-married,S Never-married,1
1249,1, State-gov, Self-emp-inc,-1
1250,5, Never-married,,1
1251,4, 13, 9,-1
1252,2, 77516,20522 4,1
1253,3, Bachelors, Some-college,-1
1254,13, United-States,a United-States,1
1255,11, 0, 0,-1
1256,0,39,,1
1257,14, <=50K, >50K,-1
1258,2, 77516, 136137L,1
1259,10, 2174, 0,-1
1260,14, <=50K,5 >K0,1
1261,8, White, White,-1
1262,4, 13, 9,1
1263,9, Male, Male,-1
1264,6, Adm-clerical,l aesS,1
1265,8, White, White,-1
1266,3, Bachelors,mlooee gcelS-,1
1267,7, Not-in-family, Husband,-1
1268,6, Adm-clerical,M Protective-serv,1
1269,1, State-gov, Private,-1
1270,1, State-gov,C Private,1
1271,7, Not-in-family, Not-in-family,-1
1272,0,39,,1
1273,2, 77516, 232577,-1
1274,6, Adm-clerical, Adm-clericalq,1
1275,14, <=50K, >50K,-1
1276,6, Adm-clerical,K Protective-serv,1
1277,0,39,47,-1
1278,13, United-States, United-Statesi,1
1279,6, Adm-clerical, Sales,-1
1280,0,39,24,1
1281,9, Male, Male,-1
1282,7, Not-in-family,,1
1283,3, Bachelors, HS-grad,-1
1284,3, Bachelors,,1
1285,9, Male, Male,-1
1286,10, 2174,,1
1287,2, 77516, 37238,-1
1288,10, 2174, 0c,1
1289,6, Adm-clerical, ?,-1
1290,14, <=50K,<5= K0,1
1291,14, <=50K, <=50K,-1
1292,4, 13,,1
1293,3, Bachelors, HS-grad,-1
1294,5, Never-married,q Married-civ-spouse,1
1295,1, State-gov, Private,-1
1296,8, White, WhiteH,1
1297,0,39,44,-1
1298,8, White,F White,1
1299,3, Bachelors, Some-college,-1
1300,13, United-States,,1
1301,9, Male, Female,-1
1302,8, White, hWeit,1
1303,9, Male, Male,-1
1304,4, 13, 13O,1
1305,1, State-gov, Private,-1
1306,7, Not-in-family, Own-childo,1
1307,8, White, White,-1
1308,0,39,49j,1
1309,4, 13, 13,-1
1310,2, 77516,2 32991,1
1311,11, 0, 0,-1
1312,2, 77516,,1
1313,7, Not-in-family, Husband,-1
1314,7, Not-in-family,chwi-dOnl ,1
1315,6, Adm-clerical, Prof-specialty,-1
1316,7, Not-in-family, Not-in-familyj,1
1317,11, 0, 0,-1
1318,0,39,48D,1
1319,11, 0, 0,-1
1320,7, Not-in-family, Own-childi,1
1321,5, Never-married, Never-married,-1
1322,7, Not-in-family,,1
1323,9, Male, Male,-1
1324,5, Never-married,- dreraimreevN,1
1325,14, <=50K, <=50K,-1
1326,6, Adm-clerical,hOtcervs iere-,1
1327,6, Adm-clerical, Sales,-1
1328,5, Never-married, Never-marriedK,1
1329,12, 40, 40,-1
1330,14, <=50K,n <=50K,1
1331,8, White, Black,-1
1332,13, United-States,,1
1333,5, Never-married, Married-civ-spouse,-1
1334,0,39,,1
1335,11, 0, 0,-1
1336,4, 13, 9,1
1337,1, State-gov, Private,-1
1338,14, <=50K, <=50KH,1
1339,1, State-gov, State-gov,-1
1340,9, Male, FemaleH,1
1341,13, United-States, United-States,-1
1342,6, Adm-clerical,,1
1343,12, 40, 40,-1
1344,6, Adm-clerical,eAmdacir lc-l,1
1345,0,39,61,-1
1346,10, 2174, 0d,1
1347,7, Not-in-family, Husband,-1
1348,9, Male,ea lM,1
1349,9, Male, Male,-1
1350,5, Never-married, roMcieri-seus-pvad,1
1351,3, Bachelors, HS-grad,-1
1352,10, 2174,0 ,1
1353,5, Never-married, Divorced,-1
1354,1, State-gov,emfcinto-npl e--S,1
1355,3, Bachelors, 10th,-1
1356,2, 77516, 42900m,1
1357,11, 0, 0,-1
1358,6, Adm-clerical,,1
1359,10, 2174, 0,-1
1360,2, 77516,,1
1361,11, 0, 0,-1
1362,1, State-gov,atver Pi,1
1363,10, 2174, 0,-1
1364,2, 77516, 257764X,1
1365,4, 13, 9,-1
1366,13, United-States,,1
1367,2, 77516, 152234,-1
1368,12, 40,,1
1369,13, United-States, United-States,-1
1370,7, Not-in-family, uHbdnas,1
1371,13, United-States, Poland,-1
1372,6, Adm-clerical,,1
1373,1, State-gov, Local-gov,-1
1374,14, <=50K,K 5=<0,1
1375,7, Not-in-family, Husband,-1
1376,12, 40,0 4,1
1377,7, Not-in-family, Husband,-1
1378,5, Never-married,c ovreDid,1
1379,7, Not-in-family, Own-child,-1
1380,10, 2174, 0E,1
1381,10, 2174, 0,-1
1382,12, 40,,1
1383,11, 0, 0,-1
1384,12, 40,n 45,1
1385,2, 77516, 349116,-1
1386,11, 0,14 65,1
1387,5, Never-married, Never-married,-1
1388,6, Adm-clerical,,1
1389,6, Adm-clerical, Tech-support,-1
1390,0,39,40y,1
1391,9, Male, Female,-1
1392,4, 13, 9A,1
1393,13, United-States, United-States,-1
1394,3, Bachelors,,1
1395,12, 40, 40,-1
1396,0,39,n54,1
1397,6, Adm-clerical, Handlers-cleaners,-1
1398,3, Bachelors,daS g-rH,1
1399,2, 77516, 260696,-1
1400,5, Never-married,,1
1401,12, 40, 40,-1
1402,7, Not-in-family, Husbandv,1
1403,1, State-gov, ?,-1
1404,12, 40, 45s,1
1405,3, Bachelors, 11th,-1
1406,6, Adm-clerical,f-prtir aaCer,1
1407,8, White, White,-1
1408,6, Adm-clerical,,1
1409,8, White, White,-1
1410,2, 77516,g 196945,1
1411,10, 2174, 0,-1
1412,9, Male, Malem,1
1413,3, Bachelors, 10th,-1
1414,4, 13,,1
1415,14, <=50K, <=50K,-1
1416,0,39,,1
1417,9, Male, Female,-1
1418,4, 13,D 10,1
1419,9, Male, Male,-1
1420,2, 77516,,1
1421,3, Bachelors, Assoc-acdm,-1
1422,0,39,L41,1
1423,6, Adm-clerical, Adm-clerical,-1
1424,5, Never-married,,1
1425,0,39,45,-1
1426,7, Not-in-family,i eWf,1
1427,14, <=50K, <=50K,-1
1428,11, 0,o 1887,1
1429,14, <=50K, <=50K,-1
1430,11, 0, 0C,1
1431,4, 13, 11,-1
1432,14, <=50K, <=50KV,1
1433,14, <=50K, <=50K,-1
1434,14, <=50K, <=50KS,1
1435,5, Never-married, Never-married,-1
1436,12, 40,g 40,1
1437,1, State-gov, Self-emp-not-inc,-1
1438,12, 40, 40m,1
1439,7, Not-in-family, Husband,-1
1440,6, Adm-clerical,? ,1
1441,3, Bachelors, HS-grad,-1
1442,10, 2174, 0,1
1443,1, State-gov, Self-emp-not-inc,-1
1444,11, 0,,1
1445,13, United-States, United-States,-1
1446,7, Not-in-family,,1
1447,9, Male, Male,-1
1448,3, Bachelors,p Some-college,1
1449,11, 0, 0,-1
1450,9, Male,a eMl,1
1451,9, Male, Male,-1
1452,9, Male,,1
1453,10, 2174, 0,-1
1454,14, <=50K, <=50Kt,1
1455,2, 77516, 221757,-1
1456,14, <=50K,C <=50K,1
1457,2, 77516, 211453,-1
1458,8, White,ei thW,1
1459,9, Male, Male,-1
1460,3, Bachelors,0 1ht,1
1461,6, Adm-clerical, Craft-repair,-1
1462,8, White,m White,1
1463,0,39,40,-1
1464,2, 77516,,1
1465,2, 77516, 67728,-1
1466,12, 40,7 5,1
1467,6, Adm-clerical, Protective-serv,-1
1468,6, Adm-clerical,yesplciofatr -P,1
1469,8, White, White,-1
1470,12, 40, 40F,1
1471,7, Not-in-family, Not-in-family,-1
1472,0,39,K69,1
1473,5, Never-married, Never-married,-1
1474,8, White, WhiteI,1
1475,2, 77516, 83727,-1
1476,14, <=50K,,1
1477,9, Male, Female,-1
1478,10, 2174,V 0,1
1479,6, Adm-clerical, Craft-repair,-1
1480,3, Bachelors,oo cvc-ssA,1
1481,11, 0, 0,-1
1482,13, United-States, United-Statesj,1
1483,6, Adm-clerical, Prof-specialty,-1
1484,11, 0, 0,1
1485,8, White, White,-1
1486,1, State-gov,P Private,1
1487,7, Not-in-family, Unmarried,-1
1488,3, Bachelors,rssaMte ,1
1489,1, State-gov, Private,-1
1490,1, State-gov,,1
1491,3, Bachelors, HS-grad,-1
1492,11, 0,t 0,1
1493,2, 77516, 23940,-1
1494,6, Adm-clerical, Craft-repairi,1
1495,1, State-gov, Private,-1
1496,9, Male, Femalet,1
1497,9, Male, Male,-1
1498,2, 77516, 257257,1
1499,10, 2174, 0,-1
1500,6, Adm-clerical,ptnncc-sh p-aiMieo,1
1501,6, Adm-clerical, Other-service,-1
1502,9, Male, MaleV,1
1503,12, 40, 40,-1
1504,4, 13, 12X,1
1505,7, Not-in-family, Husband,-1
1506,3, Bachelors,s HS-grad,1
1507,10, 2174, 0,-1
1508,6, Adm-clerical,,1
1509,1, State-gov, Private,-1
1510,9, Male,g Male,1
1511,7, Not-in-family, Husband,-1
1512,8, White,A White,1
1513,3, Bachelors, Bachelors,-1
1514,7, Not-in-family,,1
1515,9, Male, Male,-1
1516,0,39,59v,1
1517,0,39,25,-1
1518,12, 40,h 9,1
1519,3, Bachelors, Bachelors,-1
1520,8, White, Whitek,1
1521,3, Bachelors, Some-college,-1
1522,14, <=50K,K0 <=5,1
1523,4, 13, 13,-1
1524,1, State-gov, PrivateR,1
1525,12, 40, 40,-1
1526,8, White,itehW ,1
1527,12, 40, 50,-1
1528,7, Not-in-family,U Unmarried,1
1529,7, Not-in-family, Husband,-1
1530,6, Adm-clerical, Machine-op-inspctH,1
1531,0,39,48,-1
1532,4, 13, 6j,1
1533,7, Not-in-family, Not-in-family,-1
1534,8, White,tiWe h,1
1535,9, Male, Male,-1
1536,0,39,43I,1
1537,9, Male, Female,-1
1538,7, Not-in-family,,1
1539,11, 0, 0,-1
1540,8, White, Whiteg,1
1541,12, 40, 40,-1
1542,5, Never-married,l Married-civ-spouse,1
1543,10, 2174, 0,-1
1544,3, Bachelors,lsBcor eah,1
1545,3, Bachelors, 10th,-1
1546,12, 40,,1
1547,14, <=50K, >50K,-1
1548,5, Never-married, Never-marriedX,1
1549,1, State-gov, Private,-1
1550,2, 77516, 130806W,1
1551,9, Male, Female,-1
1552,8, White, WhiteH,1
1553,8, White, White,-1
1554,8, White, Blackn,1
1555,5, Never-married, Never-married,-1
1556,4, 13,W 9,1
1557,1, State-gov, Private,-1
1558,13, United-States,,1
1559,0,39,18,-1
1560,3, Bachelors,,1
1561,11, 0, 0,-1
1562,14, <=50K, <=50KD,1
1563,4, 13, 9,-1
1564,14, <=50K, <=50KY,1
1565,2, 77516, 111900,-1
1566,12, 40, 40I,1
1567,8, White, White,-1
1568,8, White,We hti,1
1569,0,39,19,-1
1570,13, United-States,,1
1571,1, State-gov, Private,-1
1572,5, Never-married, mdNvrre-aeeri,1
1573,9, Male, Male,-1
1574,3, Bachelors,K Assoc-voc,1
1575,14, <=50K, <=50K,-1
1576,3, Bachelors, leSgm-celooe,1
1577,3, Bachelors, Bachelors,-1
1578,3, Bachelors, HS-gradV,1
1579,8, White, White,-1
1580,14, <=50K,5K= 0<,1
1581,2, 77516, 200511,-1
1582,8, White,e Whti,1
1583,14, <=50K, <=50K,-1
1584,5, Never-married,L Married-civ-spouse,1
1585,4, 13, 10,-1
1586,4, 13,,1
1587,12, 40, 20,-1
1588,9, Male, FemaleO,1
1589,13, United-States, United-States,-1
1590,9, Male, Maled,1
1591,8, White, White,-1
1592,10, 2174, 15024K,1
1593,9, Male, Male,-1
1594,8, White,,1
1595,8, White, White,-1
1596,12, 40,,1
1597,14, <=50K, <=50K,-1
1598,2, 77516,21912 6,1
1599,10, 2174, 0,-1
1600,0,39,57,1
1601,9, Male, Female,-1
1602,3, Bachelors,,1
1603,1, State-gov, State-gov,-1
1604,8, White,e tiWh,1
1605,9, Male, Female,-1
1606,3, Bachelors, HS-gradv,1
1607,10, 2174, 0,-1
1608,2, 77516, 21095c,1
1609,14, <=50K, <=50K,-1
1610,7, Not-in-family,M Wife,1
1611,11, 0, 0,-1
1612,14, <=50K, >50Kt,1
1613,10, 2174, 0,-1
1614,3, Bachelors,S-gdHar ,1
1615,6, Adm-clerical, Prof-specialty,-1
1616,4, 13,,1
1617,7, Not-in-family, Other-relative,-1
1618,6, Adm-clerical,vop-atmsgrir Tonn,1
1619,10, 2174, 0,-1
1620,7, Not-in-family,,1
1621,11, 0, 0,-1
1622,1, State-gov, Parteiv,1
1623,9, Male, Female,-1
1624,1, State-gov,n-f -iltSo-pnmece,1
1625,2, 77516, 126010,-1
1626,11, 0, 0q,1
1627,2, 77516, 428350,-1
1628,13, United-States, aHiit,1
1629,1, State-gov, Private,-1
1630,0,39,,1
1631,8, White, White,-1
1632,2, 77516,V 127796,1
1633,3, Bachelors, 1st-4th,-1
1634,1, State-gov,rvtaPi e,1
1635,5, Never-married, Divorced,-1
1636,14, <=50K,,1
1637,8, White, White,-1
1638,14, <=50K, >50Kz,1
1639,8, White, Black,-1
1640,9, Male,L Male,1
1641,7, Not-in-family, Husband,-1
1642,2, 77516,2 29080,1
1643,2, 77516, 52888,-1
1644,14, <=50K, >50KL,1
1645,3, Bachelors, Some-college,-1
1646,10, 2174,u 0,1
1647,12, 40, 55,-1
1648,14, <=50K,5=<0K ,1
1649,11, 0, 0,-1
1650,8, White,eth Wi,1
1651,3, Bachelors, HS-grad,-1
1652,5, Never-married,,1
1653,4, 13, 9,-1
1654,11, 0, 0q,1
1655,9, Male, Female,-1
1656,9, Male,eaM l,1
1657,4, 13, 10,-1
1658,6, Adm-clerical, Craft-repairw,1
1659,2, 77516, 107231,-1
1660,4, 13,,1
1661,7, Not-in-family, Not-in-family,-1
1662,8, White,V White,1
1663,6, Adm-clerical, Handlers-cleaners,-1
1664,6, Adm-clerical,j ?,1
1665,3, Bachelors, Some-college,-1
1666,7, Not-in-family,W Not-in-family,1
1667,0,39,52,-1
1668,5, Never-married,,1
1669,9, Male, Male,-1
1670,10, 2174,,1
1671,3, Bachelors, 7th-8th,-1
1672,1, State-gov, PrivateT,1
1673,12, 40, 40,-1
1674,8, White, WhiteO,1
1675,7, Not-in-family, Husband,-1
1676,5, Never-married, Never-marriedq,1
1677,0,39,27,-1
1678,8, White, Whitef,1
1679,10, 2174, 0,-1
1680,5, Never-married,,1
1681,13, United-States, United-States,-1
1682,1, State-gov,rPiv eat,1
1683,5, Never-married, Never-married,-1
1684,3, Bachelors,drS -Hag,1
1685,2, 77516, 39581,-1
1686,14, <=50K,>05 K,1
1687,11, 0, 0,-1
1688,3, Bachelors,,1
1689,5, Never-married, Never-married,-1
1690,13, United-States,t United-States,1
1691,11, 0, 0,-1
1692,3, Bachelors, HS-gradA,1
1693,12, 40, 50,-1
1694,3, Bachelors,H rgSa-d,1
1695,0,39,49,-1
1696,8, White,h Wtei,1
1697,4, 13, 9,-1
1698,9, Male,eMal ,1
1699,1, State-gov, Private,-1
1700,0,39,81,1
1701,5, Never-married, Married-civ-spouse,-1
1702,1, State-gov,tri ePav,1
1703,12, 40, 35,-1
1704,12, 40,,1
1705,9, Male, Male,-1
1706,12, 40,h 40,1
1707,6, Adm-clerical, Machine-op-inspct,-1
1708,11, 0,z 1902,1
1709,1, State-gov, Private,-1
1710,8, White,,1
1711,5, Never-married, Married-civ-spouse,-1
1712,6, Adm-clerical,,1
1713,4, 13, 9,-1
1714,3, Bachelors, oSgelclo-eme,1
1715,1, State-gov, Private,-1
1716,0,39,41r,1
1717,2, 77516, 30381,-1
1718,11, 0, 0A,1
1719,8, White, White,-1
1720,1, State-gov, Local-govI,1
1721,12, 40, 48,-1
1722,13, United-States, United-Statesf,1
1723,5, Never-married, Never-married,-1
1724,13, United-States,n United-States,1
1725,14, <=50K, >50K,-1
1726,0,39,29,1
1727,3, Bachelors, Masters,-1
1728,11, 0,,1
1729,3, Bachelors, Masters,-1
1730,6, Adm-clerical,l-iaer gacmEaexn,1
1731,9, Male, Male,-1
1732,11, 0,h 0,1
1733,5, Never-married, Never-married,-1
1734,5, Never-married, Married-civ-spouseQ,1
1735,7, Not-in-family, Other-relative,-1
1736,0,39,,1
1737,12, 40, 45,-1
1738,0,39,75,1
1739,9, Male, Male,-1
1740,13, United-States,N United-States,1
1741,0,39,50,-1
1742,10, 2174, 0l,1
1743,8, White, White,-1
1744,13, United-States, United-Statesg,1
1745,2, 77516, 496743,-1
1746,5, Never-married,imrve-arNdee r,1
1747,12, 40, 35,-1
1748,4, 13,M 7,1
1749,14, <=50K, <=50K,-1
1750,4, 13,,1
1751,1, State-gov, Private,-1
1752,6, Adm-clerical,,1
1753,11, 0, 0,-1
1754,1, State-gov, Privaten,1
1755,2, 77516, 162924,-1
1756,11, 0, 0,1
1757,14, <=50K, <=50K,-1
1758,4, 13, 10Y,1
1759,12, 40, 50,-1
1760,0,39,65Z,1
1761,0,39,41,-1
1762,3, Bachelors,,1
1763,12, 40, 50,-1
1764,2, 77516, 159816Y,1
1765,12, 40, 40,-1
1766,6, Adm-clerical,seinaptchMocp-in- ,1
1767,8, White, White,-1
1768,3, Bachelors,,1
1769,11, 0, 0,-1
1770,1, State-gov,tviPer a,1
1771,2, 77516, 120173,-1
1772,11, 0,e 0,1
1773,14, <=50K, >50K,-1
1774,4, 13,,1
1775,14, <=50K, <=50K,-1
1776,5, Never-married,dWwdi oe,1
1777,13, United-States, United-States,-1
1778,7, Not-in-family,Hab dnus,1
1779,10, 2174, 7298,-1
1780,11, 0,,1
1781,10, 2174, 0,-1
1782,10, 2174,j 0,1
1783,10, 2174, 2202,-1
1784,12, 40,,1
1785,8, White, White,-1
1786,1, State-gov, PrivateD,1
1787,1, State-gov, Private,-1
1788,13, United-States,-tRooui ercP,1
1789,3, Bachelors, 9th,-1
1790,7, Not-in-family,g Not-in-family,1
1791,0,39,47,-1
1792,7, Not-in-family, Not-in-familya,1
